datetime;Spain_DHW_kWh;Italy_DHW_kWh;Austria_DHW_kWh;Germany_DHW_kWh;Sweden_DHW_kWh;Spain_heating_kWh;Spain_cooling_kWh;Italy_heating_kWh;Italy_cooling_kWh;Austria_heating_kWh;Austria_cooling_kWh;Germany_heating_kWh;Germany_cooling_kWh;Sweden_heating_kWh;Sweden_cooling_kWh
23/08/2022 20:00;1890134.746;1721939.711;1225906.271;5267821.17;1392535.478;1942.436706;900862.0607;14587.74499;3375235.681;20430.38934;3300.339315;5061.707903;871706.805;340707.1555;0
23/08/2022 21:00;3870275.908;3525876.551;2510189.031;10786490.97;2851382.169;1940.382293;826758.9918;14572.3163;3097595.703;20408.78119;3028.860159;5056.354399;800001.9878;340346.8074;0
23/08/2022 22:00;0;0;0;0;0;1944.3713;755101.248;14602.27383;2829117.56;20450.73723;2766.339537;5066.749172;730663.3558;341046.4869;0
23/08/2022 23:00;0;0;0;0;0;1973.456038;682928.4887;14820.7009;2558709.822;20756.64812;2501.932137;5142.539776;660826.3762;346148.0064;0
24/08/2022 00:00;0;0;0;0;0;2037.694816;614635.7209;15303.13562;2302839.143;21432.30629;2251.73922;5309.936699;594743.817;357415.6122;0
24/08/2022 01:00;0;0;0;0;0;2067.97658;552826.8469;15530.55237;2071261.495;21750.80739;2025.300273;5388.846577;534935.3086;362727.0922;0
24/08/2022 02:00;0;0;0;0;0;2069.227835;504245.6279;15539.94933;1889243.547;21763.968;1847.321297;5392.107168;487926.359;362946.5648;0
24/08/2022 03:00;0;0;0;0;0;2084.360892;461377.6901;15653.59894;1728631.397;21923.13624;1690.273124;5431.541714;446445.7876;365600.9322;0
24/08/2022 04:00;0;0;0;0;0;2099.931344;430216.8213;15770.5334;1611881.806;22086.90497;1576.114203;5472.116051;416293.4006;368332.0196;0
24/08/2022 05:00;0;0;0;0;0;2149.017112;408459.1241;16139.16866;1530362.827;22603.18504;1496.404127;5600.026434;395239.8637;376941.7584;0
24/08/2022 06:00;0;0;0;0;0;2233.768821;401551.3134;16775.65597;1504481.518;23494.59653;1471.097124;5820.877075;388555.6154;391807.372;0
24/08/2022 07:00;4140295.158;3771867.938;2685318.498;11539036.85;3050315.809;2282.891199;422743.3003;17144.56618;1583880.966;24011.26166;1548.734701;5948.882857;409061.7506;400423.5321;0
24/08/2022 08:00;1080076.998;983965.5491;700517.869;3010183.526;795734.5589;2312.807256;484527.7509;17369.23647;1815367.107;24325.91629;1775.084172;6026.839757;468846.626;405670.8664;0
24/08/2022 09:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;2300.186591;580625.8024;17274.45498;2175415.095;24193.17317;2127.142707;5993.952136;561834.5862;403457.1773;0
24/08/2022 10:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;2215.506985;697379.1089;16638.50916;2612851.572;23302.52004;2554.872484;5773.289382;674809.3204;388604.2106;0
24/08/2022 11:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;2082.48159;819458.2539;15639.48533;3070242.225;21903.36989;3002.113654;5426.644526;792937.529;365271.2989;0
24/08/2022 12:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1944.418409;933408.6372;14602.62763;3497177.064;20451.23273;3419.574823;5066.871932;903200.0529;341054.75;0
24/08/2022 13:00;0;0;0;0;0;1820.642625;1024491.997;13673.0686;3838436.642;19149.36922;3753.261863;4744.330219;991335.6157;319344.2381;0
24/08/2022 14:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1731.111084;1091450.993;13000.68464;4089310.113;18207.68385;3998.568459;4511.024028;1056127.569;303640.2326;0
24/08/2022 15:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1707.795608;1132369.868;12825.58487;4242619.764;17962.45359;4148.476174;4450.267284;1095722.157;299550.6531;0
24/08/2022 16:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1762.419104;1144625.963;13235.8086;4288539.343;18536.97902;4193.3768;4592.60818;1107581.598;309131.7199;0
24/08/2022 17:00;0;0;0;0;0;1867.305155;1113077.127;14023.50529;4170336.167;19640.16187;4077.796548;4865.925994;1077053.8;327528.9362;0
24/08/2022 18:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1923.508192;1058361.313;14445.59141;3965333.898;20231.30079;3877.343273;5012.382944;1024108.794;337387.0575;0
24/08/2022 19:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1915.915368;979584.1132;14388.56913;3670181.48;20151.44009;3588.740277;4992.597149;947881.1184;336055.2616;0
24/08/2022 20:00;1890134.746;1721939.711;1225906.271;5267821.17;1392535.478;1942.436706;900862.0607;14587.74499;3375235.681;20430.38934;3300.339315;5061.707903;871706.805;340707.1555;0
24/08/2022 21:00;3870275.908;3525876.551;2510189.031;10786490.97;2851382.169;1940.382293;826758.9918;14572.3163;3097595.703;20408.78119;3028.860159;5056.354399;800001.9878;340346.8074;0
24/08/2022 22:00;0;0;0;0;0;1944.3713;755101.248;14602.27383;2829117.56;20450.73723;2766.339537;5066.749172;730663.3558;341046.4869;0
24/08/2022 23:00;0;0;0;0;0;1973.456038;682928.4887;14820.7009;2558709.822;20756.64812;2501.932137;5142.539776;660826.3762;346148.0064;0
25/08/2022 00:00;0;0;0;0;0;2037.694816;614635.7209;15303.13562;2302839.143;21432.30629;2251.73922;5309.936699;594743.817;357415.6122;0
25/08/2022 01:00;0;0;0;0;0;2067.97658;552826.8469;15530.55237;2071261.495;21750.80739;2025.300273;5388.846577;534935.3086;362727.0922;0
25/08/2022 02:00;0;0;0;0;0;2069.227835;504245.6279;15539.94933;1889243.547;21763.968;1847.321297;5392.107168;487926.359;362946.5648;0
25/08/2022 03:00;0;0;0;0;0;2084.360892;461377.6901;15653.59894;1728631.397;21923.13624;1690.273124;5431.541714;446445.7876;365600.9322;0
25/08/2022 04:00;0;0;0;0;0;2099.931344;430216.8213;15770.5334;1611881.806;22086.90497;1576.114203;5472.116051;416293.4006;368332.0196;0
25/08/2022 05:00;0;0;0;0;0;2149.017112;408459.1241;16139.16866;1530362.827;22603.18504;1496.404127;5600.026434;395239.8637;376941.7584;0
25/08/2022 06:00;0;0;0;0;0;2233.768821;401551.3134;16775.65597;1504481.518;23494.59653;1471.097124;5820.877075;388555.6154;391807.372;0
25/08/2022 07:00;4140295.158;3771867.938;2685318.498;11539036.85;3050315.809;2282.891199;422743.3003;17144.56618;1583880.966;24011.26166;1548.734701;5948.882857;409061.7506;400423.5321;0
25/08/2022 08:00;1080076.998;983965.5491;700517.869;3010183.526;795734.5589;2312.807256;484527.7509;17369.23647;1815367.107;24325.91629;1775.084172;6026.839757;468846.626;405670.8664;0
25/08/2022 09:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;2300.186591;580625.8024;17274.45498;2175415.095;24193.17317;2127.142707;5993.952136;561834.5862;403457.1773;0
25/08/2022 10:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;2215.506985;697379.1089;16638.50916;2612851.572;23302.52004;2554.872484;5773.289382;674809.3204;388604.2106;0
25/08/2022 11:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;2082.48159;819458.2539;15639.48533;3070242.225;21903.36989;3002.113654;5426.644526;792937.529;365271.2989;0
25/08/2022 12:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1944.418409;933408.6372;14602.62763;3497177.064;20451.23273;3419.574823;5066.871932;903200.0529;341054.75;0
25/08/2022 13:00;0;0;0;0;0;1820.642625;1024491.997;13673.0686;3838436.642;19149.36922;3753.261863;4744.330219;991335.6157;319344.2381;0
25/08/2022 14:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1731.111084;1091450.993;13000.68464;4089310.113;18207.68385;3998.568459;4511.024028;1056127.569;303640.2326;0
25/08/2022 15:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1707.795608;1132369.868;12825.58487;4242619.764;17962.45359;4148.476174;4450.267284;1095722.157;299550.6531;0
25/08/2022 16:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1762.419104;1144625.963;13235.8086;4288539.343;18536.97902;4193.3768;4592.60818;1107581.598;309131.7199;0
25/08/2022 17:00;0;0;0;0;0;1867.305155;1113077.127;14023.50529;4170336.167;19640.16187;4077.796548;4865.925994;1077053.8;327528.9362;0
25/08/2022 18:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1923.508192;1058361.313;14445.59141;3965333.898;20231.30079;3877.343273;5012.382944;1024108.794;337387.0575;0
25/08/2022 19:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1915.915368;979584.1132;14388.56913;3670181.48;20151.44009;3588.740277;4992.597149;947881.1184;336055.2616;0
25/08/2022 20:00;1890134.746;1721939.711;1225906.271;5267821.17;1392535.478;1942.436706;900862.0607;14587.74499;3375235.681;20430.38934;3300.339315;5061.707903;871706.805;340707.1555;0
25/08/2022 21:00;3870275.908;3525876.551;2510189.031;10786490.97;2851382.169;1940.382293;826758.9918;14572.3163;3097595.703;20408.78119;3028.860159;5056.354399;800001.9878;340346.8074;0
25/08/2022 22:00;0;0;0;0;0;1944.3713;755101.248;14602.27383;2829117.56;20450.73723;2766.339537;5066.749172;730663.3558;341046.4869;0
25/08/2022 23:00;0;0;0;0;0;1973.456038;682928.4887;14820.7009;2558709.822;20756.64812;2501.932137;5142.539776;660826.3762;346148.0064;0
26/08/2022 00:00;0;0;0;0;0;2037.694816;614635.7209;15303.13562;2302839.143;21432.30629;2251.73922;5309.936699;594743.817;357415.6122;0
26/08/2022 01:00;0;0;0;0;0;2067.97658;552826.8469;15530.55237;2071261.495;21750.80739;2025.300273;5388.846577;534935.3086;362727.0922;0
26/08/2022 02:00;0;0;0;0;0;2069.227835;504245.6279;15539.94933;1889243.547;21763.968;1847.321297;5392.107168;487926.359;362946.5648;0
26/08/2022 03:00;0;0;0;0;0;2084.360892;461377.6901;15653.59894;1728631.397;21923.13624;1690.273124;5431.541714;446445.7876;365600.9322;0
26/08/2022 04:00;0;0;0;0;0;2099.931344;430216.8213;15770.5334;1611881.806;22086.90497;1576.114203;5472.116051;416293.4006;368332.0196;0
26/08/2022 05:00;0;0;0;0;0;2149.017112;408459.1241;16139.16866;1530362.827;22603.18504;1496.404127;5600.026434;395239.8637;376941.7584;0
26/08/2022 06:00;0;0;0;0;0;2233.768821;401551.3134;16775.65597;1504481.518;23494.59653;1471.097124;5820.877075;388555.6154;391807.372;0
26/08/2022 07:00;4140295.158;3771867.938;2685318.498;11539036.85;3050315.809;2282.891199;422743.3003;17144.56618;1583880.966;24011.26166;1548.734701;5948.882857;409061.7506;400423.5321;0
26/08/2022 08:00;1080076.998;983965.5491;700517.869;3010183.526;795734.5589;2312.807256;484527.7509;17369.23647;1815367.107;24325.91629;1775.084172;6026.839757;468846.626;405670.8664;0
26/08/2022 09:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;2300.186591;580625.8024;17274.45498;2175415.095;24193.17317;2127.142707;5993.952136;561834.5862;403457.1773;0
26/08/2022 10:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;2215.506985;697379.1089;16638.50916;2612851.572;23302.52004;2554.872484;5773.289382;674809.3204;388604.2106;0
26/08/2022 11:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;2082.48159;819458.2539;15639.48533;3070242.225;21903.36989;3002.113654;5426.644526;792937.529;365271.2989;0
26/08/2022 12:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1944.418409;933408.6372;14602.62763;3497177.064;20451.23273;3419.574823;5066.871932;903200.0529;341054.75;0
26/08/2022 13:00;0;0;0;0;0;1820.642625;1024491.997;13673.0686;3838436.642;19149.36922;3753.261863;4744.330219;991335.6157;319344.2381;0
26/08/2022 14:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1731.111084;1091450.993;13000.68464;4089310.113;18207.68385;3998.568459;4511.024028;1056127.569;303640.2326;0
26/08/2022 15:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1707.795608;1132369.868;12825.58487;4242619.764;17962.45359;4148.476174;4450.267284;1095722.157;299550.6531;0
26/08/2022 16:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1762.419104;1144625.963;13235.8086;4288539.343;18536.97902;4193.3768;4592.60818;1107581.598;309131.7199;0
26/08/2022 17:00;0;0;0;0;0;1867.305155;1113077.127;14023.50529;4170336.167;19640.16187;4077.796548;4865.925994;1077053.8;327528.9362;0
26/08/2022 18:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1923.508192;1058361.313;14445.59141;3965333.898;20231.30079;3877.343273;5012.382944;1024108.794;337387.0575;0
26/08/2022 19:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1915.915368;979584.1132;14388.56913;3670181.48;20151.44009;3588.740277;4992.597149;947881.1184;336055.2616;0
26/08/2022 20:00;1890134.746;1721939.711;1225906.271;5267821.17;1392535.478;1942.436706;900862.0607;14587.74499;3375235.681;20430.38934;3300.339315;5061.707903;871706.805;340707.1555;0
26/08/2022 21:00;3870275.908;3525876.551;2510189.031;10786490.97;2851382.169;1940.382293;826758.9918;14572.3163;3097595.703;20408.78119;3028.860159;5056.354399;800001.9878;340346.8074;0
26/08/2022 22:00;0;0;0;0;0;1944.3713;755101.248;14602.27383;2829117.56;20450.73723;2766.339537;5066.749172;730663.3558;341046.4869;0
26/08/2022 23:00;0;0;0;0;0;1973.456038;682928.4887;14820.7009;2558709.822;20756.64812;2501.932137;5142.539776;660826.3762;346148.0064;0
27/08/2022 00:00;0;0;0;0;0;2037.694816;614635.7209;15303.13562;2302839.143;21432.30629;2251.73922;5309.936699;594743.817;357415.6122;0
27/08/2022 01:00;0;0;0;0;0;2067.97658;552826.8469;15530.55237;2071261.495;21750.80739;2025.300273;5388.846577;534935.3086;362727.0922;0
27/08/2022 02:00;0;0;0;0;0;2069.227835;504245.6279;15539.94933;1889243.547;21763.968;1847.321297;5392.107168;487926.359;362946.5648;0
27/08/2022 03:00;0;0;0;0;0;2084.360892;461377.6901;15653.59894;1728631.397;21923.13624;1690.273124;5431.541714;446445.7876;365600.9322;0
27/08/2022 04:00;0;0;0;0;0;2099.931344;430216.8213;15770.5334;1611881.806;22086.90497;1576.114203;5472.116051;416293.4006;368332.0196;0
27/08/2022 05:00;0;0;0;0;0;2149.017112;408459.1241;16139.16866;1530362.827;22603.18504;1496.404127;5600.026434;395239.8637;376941.7584;0
27/08/2022 06:00;0;0;0;0;0;2233.768821;401551.3134;16775.65597;1504481.518;23494.59653;1471.097124;5820.877075;388555.6154;391807.372;0
27/08/2022 07:00;4140295.158;3771867.938;2685318.498;11539036.85;3050315.809;2282.891199;422743.3003;17144.56618;1583880.966;24011.26166;1548.734701;5948.882857;409061.7506;400423.5321;0
27/08/2022 08:00;1080076.998;983965.5491;700517.869;3010183.526;795734.5589;2312.807256;484527.7509;17369.23647;1815367.107;24325.91629;1775.084172;6026.839757;468846.626;405670.8664;0
27/08/2022 09:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;2300.186591;580625.8024;17274.45498;2175415.095;24193.17317;2127.142707;5993.952136;561834.5862;403457.1773;0
27/08/2022 10:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;2215.506985;697379.1089;16638.50916;2612851.572;23302.52004;2554.872484;5773.289382;674809.3204;388604.2106;0
27/08/2022 11:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;2082.48159;819458.2539;15639.48533;3070242.225;21903.36989;3002.113654;5426.644526;792937.529;365271.2989;0
27/08/2022 12:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1944.418409;933408.6372;14602.62763;3497177.064;20451.23273;3419.574823;5066.871932;903200.0529;341054.75;0
27/08/2022 13:00;0;0;0;0;0;1820.642625;1024491.997;13673.0686;3838436.642;19149.36922;3753.261863;4744.330219;991335.6157;319344.2381;0
27/08/2022 14:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1731.111084;1091450.993;13000.68464;4089310.113;18207.68385;3998.568459;4511.024028;1056127.569;303640.2326;0
27/08/2022 15:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1707.795608;1132369.868;12825.58487;4242619.764;17962.45359;4148.476174;4450.267284;1095722.157;299550.6531;0
27/08/2022 16:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1762.419104;1144625.963;13235.8086;4288539.343;18536.97902;4193.3768;4592.60818;1107581.598;309131.7199;0
27/08/2022 17:00;0;0;0;0;0;1867.305155;1113077.127;14023.50529;4170336.167;19640.16187;4077.796548;4865.925994;1077053.8;327528.9362;0
27/08/2022 18:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1923.508192;1058361.313;14445.59141;3965333.898;20231.30079;3877.343273;5012.382944;1024108.794;337387.0575;0
27/08/2022 19:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1915.915368;979584.1132;14388.56913;3670181.48;20151.44009;3588.740277;4992.597149;947881.1184;336055.2616;0
27/08/2022 20:00;1890134.746;1721939.711;1225906.271;5267821.17;1392535.478;1942.436706;900862.0607;14587.74499;3375235.681;20430.38934;3300.339315;5061.707903;871706.805;340707.1555;0
27/08/2022 21:00;3870275.908;3525876.551;2510189.031;10786490.97;2851382.169;1940.382293;826758.9918;14572.3163;3097595.703;20408.78119;3028.860159;5056.354399;800001.9878;340346.8074;0
27/08/2022 22:00;0;0;0;0;0;1944.3713;755101.248;14602.27383;2829117.56;20450.73723;2766.339537;5066.749172;730663.3558;341046.4869;0
27/08/2022 23:00;0;0;0;0;0;1973.456038;682928.4887;14820.7009;2558709.822;20756.64812;2501.932137;5142.539776;660826.3762;346148.0064;0
28/08/2022 00:00;0;0;0;0;0;2037.694816;614635.7209;15303.13562;2302839.143;21432.30629;2251.73922;5309.936699;594743.817;357415.6122;0
28/08/2022 01:00;0;0;0;0;0;2067.97658;552826.8469;15530.55237;2071261.495;21750.80739;2025.300273;5388.846577;534935.3086;362727.0922;0
28/08/2022 02:00;0;0;0;0;0;2069.227835;504245.6279;15539.94933;1889243.547;21763.968;1847.321297;5392.107168;487926.359;362946.5648;0
28/08/2022 03:00;0;0;0;0;0;2084.360892;461377.6901;15653.59894;1728631.397;21923.13624;1690.273124;5431.541714;446445.7876;365600.9322;0
28/08/2022 04:00;0;0;0;0;0;2099.931344;430216.8213;15770.5334;1611881.806;22086.90497;1576.114203;5472.116051;416293.4006;368332.0196;0
28/08/2022 05:00;0;0;0;0;0;2149.017112;408459.1241;16139.16866;1530362.827;22603.18504;1496.404127;5600.026434;395239.8637;376941.7584;0
28/08/2022 06:00;0;0;0;0;0;2233.768821;401551.3134;16775.65597;1504481.518;23494.59653;1471.097124;5820.877075;388555.6154;391807.372;0
28/08/2022 07:00;4140295.158;3771867.938;2685318.498;11539036.85;3050315.809;2282.891199;422743.3003;17144.56618;1583880.966;24011.26166;1548.734701;5948.882857;409061.7506;400423.5321;0
28/08/2022 08:00;1080076.998;983965.5491;700517.869;3010183.526;795734.5589;2312.807256;484527.7509;17369.23647;1815367.107;24325.91629;1775.084172;6026.839757;468846.626;405670.8664;0
28/08/2022 09:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;2300.186591;580625.8024;17274.45498;2175415.095;24193.17317;2127.142707;5993.952136;561834.5862;403457.1773;0
28/08/2022 10:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;2215.506985;697379.1089;16638.50916;2612851.572;23302.52004;2554.872484;5773.289382;674809.3204;388604.2106;0
28/08/2022 11:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;2082.48159;819458.2539;15639.48533;3070242.225;21903.36989;3002.113654;5426.644526;792937.529;365271.2989;0
28/08/2022 12:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1944.418409;933408.6372;14602.62763;3497177.064;20451.23273;3419.574823;5066.871932;903200.0529;341054.75;0
28/08/2022 13:00;0;0;0;0;0;1820.642625;1024491.997;13673.0686;3838436.642;19149.36922;3753.261863;4744.330219;991335.6157;319344.2381;0
28/08/2022 14:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1731.111084;1091450.993;13000.68464;4089310.113;18207.68385;3998.568459;4511.024028;1056127.569;303640.2326;0
28/08/2022 15:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1707.795608;1132369.868;12825.58487;4242619.764;17962.45359;4148.476174;4450.267284;1095722.157;299550.6531;0
28/08/2022 16:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1762.419104;1144625.963;13235.8086;4288539.343;18536.97902;4193.3768;4592.60818;1107581.598;309131.7199;0
28/08/2022 17:00;0;0;0;0;0;1867.305155;1113077.127;14023.50529;4170336.167;19640.16187;4077.796548;4865.925994;1077053.8;327528.9362;0
28/08/2022 18:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1923.508192;1058361.313;14445.59141;3965333.898;20231.30079;3877.343273;5012.382944;1024108.794;337387.0575;0
